Participant ID,ISO2 country code,ISO3,Power Distance,Individualism,Masculinity,Uncertainty Avoidance,Long Term Orientation,Indulgence
p9287,CAe,CAN,39,80,52,48,36,68
p9288,CAe,CAN,39,80,52,48,36,68
p9289,CAe,CAN,39,80,52,48,36,68
p9290,CAe,CAN,39,80,52,48,36,68
p9291,CAe,CAN,39,80,52,48,36,68
p9292,CAe,CAN,39,80,52,48,36,68
p9293,CAe,CAN,39,80,52,48,36,68
p9294,CAe,CAN,39,80,52,48,36,68
p9295,CAe,CAN,39,80,52,48,36,68
p9296,CAe,CAN,39,80,52,48,36,68
p9297,CAe,CAN,39,80,52,48,36,68
p9298,CAe,CAN,39,80,52,48,36,68
p9299,CAe,CAN,39,80,52,48,36,68
p9300,CAe,CAN,39,80,52,48,36,68
p9301,CAe,CAN,39,80,52,48,36,68
p9302,CAe,CAN,39,80,52,48,36,68
p9303,CAe,CAN,39,80,52,48,36,68
p9304,CAe,CAN,39,80,52,48,36,68
p9305,CAe,CAN,39,80,52,48,36,68
p9306,CAe,CAN,39,80,52,48,36,68
p9307,CAe,CAN,39,80,52,48,36,68
p9308,CAe,CAN,39,80,52,48,36,68
p9309,CAe,CAN,39,80,52,48,36,68
p9310,CAe,CAN,39,80,52,48,36,68
p9311,CAe,CAN,39,80,52,48,36,68
p9312,CAe,CAN,39,80,52,48,36,68
p9313,CAe,CAN,39,80,52,48,36,68
p9314,CAe,CAN,39,80,52,48,36,68
p9315,CAe,CAN,39,80,52,48,36,68
p9316,CAe,CAN,39,80,52,48,36,68
p9317,CAe,CAN,39,80,52,48,36,68
p9318,CAe,CAN,39,80,52,48,36,68
p9319,CAe,CAN,39,80,52,48,36,68
p9320,CAe,CAN,39,80,52,48,36,68
p9321,CAe,CAN,39,80,52,48,36,68
p9322,CAe,CAN,39,80,52,48,36,68
p9323,CAe,CAN,39,80,52,48,36,68
p9324,CAe,CAN,39,80,52,48,36,68
p9325,CAe,CAN,39,80,52,48,36,68
p9326,CAe,CAN,39,80,52,48,36,68
p9327,CAe,CAN,39,80,52,48,36,68
p9328,CAe,CAN,39,80,52,48,36,68
p9329,CAe,CAN,39,80,52,48,36,68
p9330,CAe,CAN,39,80,52,48,36,68
p9331,CAe,CAN,39,80,52,48,36,68
p9332,CAe,CAN,39,80,52,48,36,68
p9333,CAe,CAN,39,80,52,48,36,68
p9334,CAe,CAN,39,80,52,48,36,68
p9335,CAe,CAN,39,80,52,48,36,68
p9336,CAe,CAN,39,80,52,48,36,68
p9337,CAe,CAN,39,80,52,48,36,68
p9338,CAe,CAN,39,80,52,48,36,68
p9339,CAe,CAN,39,80,52,48,36,68
p9340,CAe,CAN,39,80,52,48,36,68
p9341,CAe,CAN,39,80,52,48,36,68
p9342,CAe,CAN,39,80,52,48,36,68
p9343,CAe,CAN,39,80,52,48,36,68
p9344,CAe,CAN,39,80,52,48,36,68
p9345,CAe,CAN,39,80,52,48,36,68
p9346,CAe,CAN,39,80,52,48,36,68
p9347,CAe,CAN,39,80,52,48,36,68
p9348,CAe,CAN,39,80,52,48,36,68
p9349,CAe,CAN,39,80,52,48,36,68
p9350,CAe,CAN,39,80,52,48,36,68
p9351,CAe,CAN,39,80,52,48,36,68
p9352,CAe,CAN,39,80,52,48,36,68
p9353,CAe,CAN,39,80,52,48,36,68
p9354,CAe,CAN,39,80,52,48,36,68
p9355,CAe,CAN,39,80,52,48,36,68
p9356,CAe,CAN,39,80,52,48,36,68
p9357,CAe,CAN,39,80,52,48,36,68
p9358,CAe,CAN,39,80,52,48,36,68
p9359,CAe,CAN,39,80,52,48,36,68
p9360,CAe,CAN,39,80,52,48,36,68
p9361,CAe,CAN,39,80,52,48,36,68
p9362,CAe,CAN,39,80,52,48,36,68
p9363,CAe,CAN,39,80,52,48,36,68
p9364,CAe,CAN,39,80,52,48,36,68
p9365,CAe,CAN,39,80,52,48,36,68
p9366,CAe,CAN,39,80,52,48,36,68
p9367,CAe,CAN,39,80,52,48,36,68
p9368,CAe,CAN,39,80,52,48,36,68
p9369,CAe,CAN,39,80,52,48,36,68
p9370,CAe,CAN,39,80,52,48,36,68
p9371,CAe,CAN,39,80,52,48,36,68
p9372,CAe,CAN,39,80,52,48,36,68
p9373,CAe,CAN,39,80,52,48,36,68
p9374,CAe,CAN,39,80,52,48,36,68
p9375,CAe,CAN,39,80,52,48,36,68
p9376,CAe,CAN,39,80,52,48,36,68
p9377,CAe,CAN,39,80,52,48,36,68
p9378,CAe,CAN,39,80,52,48,36,68
p9379,CAe,CAN,39,80,52,48,36,68
p9380,CAe,CAN,39,80,52,48,36,68
p9381,CAe,CAN,39,80,52,48,36,68
p9382,CAe,CAN,39,80,52,48,36,68
p9383,CAe,CAN,39,80,52,48,36,68
p9384,CAe,CAN,39,80,52,48,36,68
p9385,CAe,CAN,39,80,52,48,36,68
p9386,CAe,CAN,39,80,52,48,36,68
p9387,CAe,CAN,39,80,52,48,36,68
p9388,CAe,CAN,39,80,52,48,36,68
p9389,CAe,CAN,39,80,52,48,36,68
p9390,CAe,CAN,39,80,52,48,36,68
p9391,CAe,CAN,39,80,52,48,36,68
p9392,CAe,CAN,39,80,52,48,36,68
p9393,CAe,CAN,39,80,52,48,36,68
p9394,CAe,CAN,39,80,52,48,36,68
p9395,CAe,CAN,39,80,52,48,36,68
p9396,CAe,CAN,39,80,52,48,36,68
p9397,CAe,CAN,39,80,52,48,36,68
p9398,CAe,CAN,39,80,52,48,36,68
p9399,CAe,CAN,39,80,52,48,36,68
p9400,CAe,CAN,39,80,52,48,36,68
p9401,CAe,CAN,39,80,52,48,36,68
p9402,CAe,CAN,39,80,52,48,36,68
p9403,CAe,CAN,39,80,52,48,36,68
p9404,CAe,CAN,39,80,52,48,36,68
p9405,CAe,CAN,39,80,52,48,36,68
p9406,CAe,CAN,39,80,52,48,36,68
p9407,CAe,CAN,39,80,52,48,36,68
p9408,CAe,CAN,39,80,52,48,36,68
p9409,CAe,CAN,39,80,52,48,36,68
p9410,CAe,CAN,39,80,52,48,36,68
p9411,CAe,CAN,39,80,52,48,36,68
p9412,CAe,CAN,39,80,52,48,36,68
p9413,CAe,CAN,39,80,52,48,36,68
p9414,CAe,CAN,39,80,52,48,36,68
p9415,CAe,CAN,39,80,52,48,36,68
p9416,CAe,CAN,39,80,52,48,36,68
p9417,CAe,CAN,39,80,52,48,36,68
p9418,CAe,CAN,39,80,52,48,36,68
p9419,CAe,CAN,39,80,52,48,36,68
p9420,CAe,CAN,39,80,52,48,36,68
p9421,CAe,CAN,39,80,52,48,36,68
p9422,CAe,CAN,39,80,52,48,36,68
p9423,CAe,CAN,39,80,52,48,36,68
p9424,CAe,CAN,39,80,52,48,36,68
p9425,CAe,CAN,39,80,52,48,36,68
p9426,CAe,CAN,39,80,52,48,36,68
p9427,CAe,CAN,39,80,52,48,36,68
p9428,CAe,CAN,39,80,52,48,36,68
p9429,CAe,CAN,39,80,52,48,36,68
p9430,CAe,CAN,39,80,52,48,36,68
p9431,CAe,CAN,39,80,52,48,36,68
p9432,CAe,CAN,39,80,52,48,36,68
p9433,CAe,CAN,39,80,52,48,36,68
p9434,CAe,CAN,39,80,52,48,36,68
p9435,CAe,CAN,39,80,52,48,36,68
p9436,CAe,CAN,39,80,52,48,36,68
p9437,CAe,CAN,39,80,52,48,36,68
p9438,CAe,CAN,39,80,52,48,36,68
p9439,CAe,CAN,39,80,52,48,36,68
p9440,CAe,CAN,39,80,52,48,36,68
p9441,CAe,CAN,39,80,52,48,36,68
p9442,CAe,CAN,39,80,52,48,36,68
p9443,CAe,CAN,39,80,52,48,36,68
p9444,CAe,CAN,39,80,52,48,36,68
p9445,CAe,CAN,39,80,52,48,36,68
p9446,CAe,CAN,39,80,52,48,36,68
p9447,CAe,CAN,39,80,52,48,36,68
p9448,CAe,CAN,39,80,52,48,36,68
p9449,CAe,CAN,39,80,52,48,36,68
p9450,CAe,CAN,39,80,52,48,36,68
p9451,CAe,CAN,39,80,52,48,36,68
p9452,CAe,CAN,39,80,52,48,36,68
p9453,CAe,CAN,39,80,52,48,36,68
p9454,CAe,CAN,39,80,52,48,36,68
p9455,CAe,CAN,39,80,52,48,36,68
p9456,CAe,CAN,39,80,52,48,36,68
p9457,CAe,CAN,39,80,52,48,36,68
p9458,CAe,CAN,39,80,52,48,36,68
p9459,CAe,CAN,39,80,52,48,36,68
p9460,CAe,CAN,39,80,52,48,36,68
p9461,CAe,CAN,39,80,52,48,36,68
p9462,CAe,CAN,39,80,52,48,36,68
p9463,CAe,CAN,39,80,52,48,36,68
p9464,CAe,CAN,39,80,52,48,36,68
p9465,CAe,CAN,39,80,52,48,36,68
p9466,CAe,CAN,39,80,52,48,36,68
p9467,CAe,CAN,39,80,52,48,36,68
p9468,CAe,CAN,39,80,52,48,36,68
p9469,CAe,CAN,39,80,52,48,36,68
p9470,CAe,CAN,39,80,52,48,36,68
p9471,CAe,CAN,39,80,52,48,36,68
p9472,CAe,CAN,39,80,52,48,36,68
p9473,CAe,CAN,39,80,52,48,36,68
p9474,CAe,CAN,39,80,52,48,36,68
p9475,CAe,CAN,39,80,52,48,36,68
p9476,CAe,CAN,39,80,52,48,36,68
p9477,CAe,CAN,39,80,52,48,36,68
p9478,CAe,CAN,39,80,52,48,36,68
p9479,CAe,CAN,39,80,52,48,36,68
p9480,CAe,CAN,39,80,52,48,36,68
p9481,CAe,CAN,39,80,52,48,36,68
p9482,CAe,CAN,39,80,52,48,36,68
p9483,CAe,CAN,39,80,52,48,36,68
p9484,CAe,CAN,39,80,52,48,36,68
p9485,CAe,CAN,39,80,52,48,36,68
p9486,CAe,CAN,39,80,52,48,36,68
p9487,CAe,CAN,39,80,52,48,36,68
p9488,CAe,CAN,39,80,52,48,36,68
p9489,CAe,CAN,39,80,52,48,36,68
p9490,CAe,CAN,39,80,52,48,36,68
p9491,CAe,CAN,39,80,52,48,36,68
p9492,CAe,CAN,39,80,52,48,36,68
p9493,CAe,CAN,39,80,52,48,36,68
p9494,CAe,CAN,39,80,52,48,36,68
p9495,CAe,CAN,39,80,52,48,36,68
p9496,CAe,CAN,39,80,52,48,36,68
p9497,CAe,CAN,39,80,52,48,36,68
p9498,CAe,CAN,39,80,52,48,36,68
p9499,CAe,CAN,39,80,52,48,36,68
p9500,CAe,CAN,39,80,52,48,36,68
p9501,CAe,CAN,39,80,52,48,36,68
p9502,CAe,CAN,39,80,52,48,36,68
p9503,CAe,CAN,39,80,52,48,36,68
p9504,CAe,CAN,39,80,52,48,36,68
p9505,CAe,CAN,39,80,52,48,36,68
p9506,CAe,CAN,39,80,52,48,36,68
p9507,CAe,CAN,39,80,52,48,36,68
p9508,CAe,CAN,39,80,52,48,36,68
p9509,CAe,CAN,39,80,52,48,36,68
p9510,CAe,CAN,39,80,52,48,36,68
p9511,CAe,CAN,39,80,52,48,36,68
p9512,CAe,CAN,39,80,52,48,36,68
p9513,CAe,CAN,39,80,52,48,36,68
p9514,CAe,CAN,39,80,52,48,36,68
p9515,CAe,CAN,39,80,52,48,36,68
p9516,CAe,CAN,39,80,52,48,36,68
p9517,CAe,CAN,39,80,52,48,36,68
p9518,CAe,CAN,39,80,52,48,36,68
p9519,CAe,CAN,39,80,52,48,36,68
p9520,CAe,CAN,39,80,52,48,36,68
p9521,CAe,CAN,39,80,52,48,36,68
p9522,CAe,CAN,39,80,52,48,36,68
p9523,CAe,CAN,39,80,52,48,36,68
p9524,CAe,CAN,39,80,52,48,36,68
p9525,CAe,CAN,39,80,52,48,36,68
p9526,CAe,CAN,39,80,52,48,36,68
p9527,CAe,CAN,39,80,52,48,36,68
p9528,CAe,CAN,39,80,52,48,36,68
p9529,CAe,CAN,39,80,52,48,36,68
p9530,CAe,CAN,39,80,52,48,36,68
p9531,CAe,CAN,39,80,52,48,36,68
p9532,CAe,CAN,39,80,52,48,36,68
p9533,CAe,CAN,39,80,52,48,36,68
p9534,CAe,CAN,39,80,52,48,36,68
p9535,CAe,CAN,39,80,52,48,36,68
p9536,CAe,CAN,39,80,52,48,36,68
p9537,CAe,CAN,39,80,52,48,36,68
p9538,CAe,CAN,39,80,52,48,36,68
p9539,CAe,CAN,39,80,52,48,36,68
p9540,CAe,CAN,39,80,52,48,36,68
p9541,CAe,CAN,39,80,52,48,36,68
p9542,CAe,CAN,39,80,52,48,36,68
p9543,CAe,CAN,39,80,52,48,36,68
p9544,CAe,CAN,39,80,52,48,36,68
p9545,CAe,CAN,39,80,52,48,36,68
p9546,CAe,CAN,39,80,52,48,36,68
p9547,CAe,CAN,39,80,52,48,36,68
p9548,CAe,CAN,39,80,52,48,36,68
p9549,CAe,CAN,39,80,52,48,36,68
p9550,CAe,CAN,39,80,52,48,36,68
p9551,CAe,CAN,39,80,52,48,36,68
p9552,CAe,CAN,39,80,52,48,36,68
p9553,CAe,CAN,39,80,52,48,36,68
p9554,CAe,CAN,39,80,52,48,36,68
p9555,CAf,CAN,39,80,52,48,36,68
p9556,CAf,CAN,39,80,52,48,36,68
p9557,CAf,CAN,39,80,52,48,36,68
p9558,CAf,CAN,39,80,52,48,36,68
p9559,CAf,CAN,39,80,52,48,36,68
p9560,CAf,CAN,39,80,52,48,36,68
p9561,CAf,CAN,39,80,52,48,36,68
p9562,CAf,CAN,39,80,52,48,36,68
p9563,CAf,CAN,39,80,52,48,36,68
p9564,CAf,CAN,39,80,52,48,36,68
p9565,CAf,CAN,39,80,52,48,36,68
p9566,CAf,CAN,39,80,52,48,36,68
p9567,CAf,CAN,39,80,52,48,36,68
p9568,CAf,CAN,39,80,52,48,36,68
p9569,CAf,CAN,39,80,52,48,36,68
p9570,CAf,CAN,39,80,52,48,36,68
p9571,CAf,CAN,39,80,52,48,36,68
p9572,CAf,CAN,39,80,52,48,36,68
p9573,CAf,CAN,39,80,52,48,36,68
p9574,CAf,CAN,39,80,52,48,36,68
p9575,CAf,CAN,39,80,52,48,36,68
p9576,CAf,CAN,39,80,52,48,36,68
p9577,CAf,CAN,39,80,52,48,36,68
p9578,CAf,CAN,39,80,52,48,36,68
p9579,CAf,CAN,39,80,52,48,36,68
p9580,CAf,CAN,39,80,52,48,36,68
p9581,CAf,CAN,39,80,52,48,36,68
p9582,CAf,CAN,39,80,52,48,36,68
p9583,CAf,CAN,39,80,52,48,36,68
p9584,CAf,CAN,39,80,52,48,36,68
p9585,CAf,CAN,39,80,52,48,36,68
p9586,CAf,CAN,39,80,52,48,36,68
p9587,CAf,CAN,39,80,52,48,36,68
p9588,CAf,CAN,39,80,52,48,36,68
p9589,CAf,CAN,39,80,52,48,36,68
p9590,CAf,CAN,39,80,52,48,36,68
p9591,CAf,CAN,39,80,52,48,36,68
p9592,CAf,CAN,39,80,52,48,36,68
p9593,CAf,CAN,39,80,52,48,36,68
p9594,CAf,CAN,39,80,52,48,36,68
p9595,CAf,CAN,39,80,52,48,36,68
p9596,CAf,CAN,39,80,52,48,36,68
p9597,CAf,CAN,39,80,52,48,36,68
p9598,CAf,CAN,39,80,52,48,36,68
p9599,CAf,CAN,39,80,52,48,36,68
p9600,CAf,CAN,39,80,52,48,36,68
p9601,CAf,CAN,39,80,52,48,36,68
p9602,CAf,CAN,39,80,52,48,36,68
p9603,CAf,CAN,39,80,52,48,36,68
p9604,CAf,CAN,39,80,52,48,36,68
p9605,CAf,CAN,39,80,52,48,36,68
p9606,CAf,CAN,39,80,52,48,36,68
p9607,CAf,CAN,39,80,52,48,36,68
p9608,CAf,CAN,39,80,52,48,36,68
p9609,CAf,CAN,39,80,52,48,36,68
p9610,CAf,CAN,39,80,52,48,36,68
p9611,CAf,CAN,39,80,52,48,36,68
p9612,CAf,CAN,39,80,52,48,36,68
p9613,CAf,CAN,39,80,52,48,36,68
p9614,CAf,CAN,39,80,52,48,36,68
p9615,CAf,CAN,39,80,52,48,36,68
p9616,CAf,CAN,39,80,52,48,36,68
p9617,CAf,CAN,39,80,52,48,36,68
p9618,CAf,CAN,39,80,52,48,36,68
p9619,CAf,CAN,39,80,52,48,36,68
p9620,CAf,CAN,39,80,52,48,36,68
p9621,CAf,CAN,39,80,52,48,36,68
p9622,CAf,CAN,39,80,52,48,36,68
p9623,CAf,CAN,39,80,52,48,36,68
p9624,CAf,CAN,39,80,52,48,36,68
p9625,CAf,CAN,39,80,52,48,36,68
p9626,CAf,CAN,39,80,52,48,36,68
p9627,CAf,CAN,39,80,52,48,36,68
p9628,CAf,CAN,39,80,52,48,36,68
p9629,CAf,CAN,39,80,52,48,36,68
p9630,CAf,CAN,39,80,52,48,36,68
p9631,CAf,CAN,39,80,52,48,36,68
p9632,CAf,CAN,39,80,52,48,36,68
p9633,CAf,CAN,39,80,52,48,36,68
p9634,CAf,CAN,39,80,52,48,36,68
p9635,CAf,CAN,39,80,52,48,36,68
p9636,CAf,CAN,39,80,52,48,36,68
p9637,CAf,CAN,39,80,52,48,36,68
p9638,CAf,CAN,39,80,52,48,36,68
p9639,CAf,CAN,39,80,52,48,36,68
p9640,CAf,CAN,39,80,52,48,36,68
p9641,CAf,CAN,39,80,52,48,36,68
p9642,CAf,CAN,39,80,52,48,36,68
p9643,CAf,CAN,39,80,52,48,36,68
p9644,CAf,CAN,39,80,52,48,36,68
p9645,CAf,CAN,39,80,52,48,36,68
p9646,CAf,CAN,39,80,52,48,36,68
p9647,CAf,CAN,39,80,52,48,36,68
p9648,CAf,CAN,39,80,52,48,36,68
p9649,CAf,CAN,39,80,52,48,36,68
p9650,CAf,CAN,39,80,52,48,36,68
p9651,CAf,CAN,39,80,52,48,36,68
p9652,CAf,CAN,39,80,52,48,36,68
p9653,CAf,CAN,39,80,52,48,36,68
p9654,CAf,CAN,39,80,52,48,36,68
p9655,CAf,CAN,39,80,52,48,36,68
p9656,CAf,CAN,39,80,52,48,36,68
p9657,CAf,CAN,39,80,52,48,36,68
p9658,CAf,CAN,39,80,52,48,36,68
p9659,CAf,CAN,39,80,52,48,36,68
p9660,CAf,CAN,39,80,52,48,36,68
p9661,CAf,CAN,39,80,52,48,36,68
p9662,CAf,CAN,39,80,52,48,36,68
p9663,CAf,CAN,39,80,52,48,36,68
p9664,CAf,CAN,39,80,52,48,36,68
p9665,CAf,CAN,39,80,52,48,36,68
p9666,CAf,CAN,39,80,52,48,36,68
p9667,CAf,CAN,39,80,52,48,36,68
p9668,CAf,CAN,39,80,52,48,36,68
p9669,CAf,CAN,39,80,52,48,36,68
p9670,CAf,CAN,39,80,52,48,36,68
p9671,CAf,CAN,39,80,52,48,36,68
p9672,CAf,CAN,39,80,52,48,36,68
p9673,CAf,CAN,39,80,52,48,36,68
p9674,CAf,CAN,39,80,52,48,36,68
p9675,CAf,CAN,39,80,52,48,36,68
p9676,CAf,CAN,39,80,52,48,36,68
p9677,CAf,CAN,39,80,52,48,36,68
p9678,CAf,CAN,39,80,52,48,36,68
p9679,CAf,CAN,39,80,52,48,36,68
p9680,CAf,CAN,39,80,52,48,36,68
p9681,CAf,CAN,39,80,52,48,36,68
p9682,CAf,CAN,39,80,52,48,36,68
p9683,CAf,CAN,39,80,52,48,36,68
p9684,CAf,CAN,39,80,52,48,36,68
p9685,CAf,CAN,39,80,52,48,36,68
p9686,CAf,CAN,39,80,52,48,36,68
p9687,CAf,CAN,39,80,52,48,36,68
p9688,CAf,CAN,39,80,52,48,36,68
p9689,CAf,CAN,39,80,52,48,36,68
p9690,CAf,CAN,39,80,52,48,36,68
p9691,CAf,CAN,39,80,52,48,36,68
p9692,CAf,CAN,39,80,52,48,36,68
p9693,CAf,CAN,39,80,52,48,36,68
p9694,CAf,CAN,39,80,52,48,36,68
p9695,CAf,CAN,39,80,52,48,36,68
p9696,CAf,CAN,39,80,52,48,36,68
p9697,CAf,CAN,39,80,52,48,36,68
p9698,CAf,CAN,39,80,52,48,36,68
p9699,CAf,CAN,39,80,52,48,36,68
p9700,CAf,CAN,39,80,52,48,36,68
p9701,CAf,CAN,39,80,52,48,36,68
p9702,CAf,CAN,39,80,52,48,36,68
p9703,CAf,CAN,39,80,52,48,36,68
p9704,CAf,CAN,39,80,52,48,36,68
p9705,CAf,CAN,39,80,52,48,36,68
p9706,CAf,CAN,39,80,52,48,36,68
p9707,CAf,CAN,39,80,52,48,36,68
p9708,CAf,CAN,39,80,52,48,36,68
p9709,CAf,CAN,39,80,52,48,36,68
p9710,CAf,CAN,39,80,52,48,36,68
p9711,CAf,CAN,39,80,52,48,36,68
p9712,CAf,CAN,39,80,52,48,36,68
p9713,CAf,CAN,39,80,52,48,36,68
p9714,CAf,CAN,39,80,52,48,36,68
p9715,CAf,CAN,39,80,52,48,36,68
p9716,CAf,CAN,39,80,52,48,36,68
p9717,CAf,CAN,39,80,52,48,36,68
p9718,CAf,CAN,39,80,52,48,36,68
p9719,CAf,CAN,39,80,52,48,36,68
p9720,CAf,CAN,39,80,52,48,36,68
p9721,CAf,CAN,39,80,52,48,36,68
p9722,CAf,CAN,39,80,52,48,36,68
p9723,CAf,CAN,39,80,52,48,36,68
p9724,CAf,CAN,39,80,52,48,36,68
p9725,CAf,CAN,39,80,52,48,36,68
p9726,CH,CHE,34,68,70,58,74,66
p9727,CH,CHE,34,68,70,58,74,66
p9728,CH,CHE,34,68,70,58,74,66
p9729,CH,CHE,34,68,70,58,74,66
p9730,CH,CHE,34,68,70,58,74,66
p9731,CH,CHE,34,68,70,58,74,66
p9732,CH,CHE,34,68,70,58,74,66
p9733,CH,CHE,34,68,70,58,74,66
p9734,CH,CHE,34,68,70,58,74,66
p9735,CH,CHE,34,68,70,58,74,66
p9736,CH,CHE,34,68,70,58,74,66
p9737,CH,CHE,34,68,70,58,74,66
p9738,CH,CHE,34,68,70,58,74,66
p9739,CH,CHE,34,68,70,58,74,66
p9740,CH,CHE,34,68,70,58,74,66
p9741,CH,CHE,34,68,70,58,74,66
p9742,CH,CHE,34,68,70,58,74,66
p9743,CH,CHE,34,68,70,58,74,66
p9744,CH,CHE,34,68,70,58,74,66
p9745,CH,CHE,34,68,70,58,74,66
p9746,CH,CHE,34,68,70,58,74,66
p9747,CH,CHE,34,68,70,58,74,66
p9748,CH,CHE,34,68,70,58,74,66
p9749,CH,CHE,34,68,70,58,74,66
p9750,CH,CHE,34,68,70,58,74,66
p9751,CH,CHE,34,68,70,58,74,66
p9752,CH,CHE,34,68,70,58,74,66
p9753,CH,CHE,34,68,70,58,74,66
p9754,CH,CHE,34,68,70,58,74,66
p9755,CH,CHE,34,68,70,58,74,66
p9756,CH,CHE,34,68,70,58,74,66
p9757,CH,CHE,34,68,70,58,74,66
p9758,CH,CHE,34,68,70,58,74,66
p9759,CH,CHE,34,68,70,58,74,66
p9760,CH,CHE,34,68,70,58,74,66
p9761,CH,CHE,34,68,70,58,74,66
p9762,CH,CHE,34,68,70,58,74,66
p9763,CH,CHE,34,68,70,58,74,66
p9764,CH,CHE,34,68,70,58,74,66
p9765,CH,CHE,34,68,70,58,74,66
p9766,CH,CHE,34,68,70,58,74,66
p9767,CH,CHE,34,68,70,58,74,66
p9768,CH,CHE,34,68,70,58,74,66
p9769,CH,CHE,34,68,70,58,74,66
p9770,CH,CHE,34,68,70,58,74,66
p9771,CH,CHE,34,68,70,58,74,66
p9772,CH,CHE,34,68,70,58,74,66
p9773,CH,CHE,34,68,70,58,74,66
p9774,CH,CHE,34,68,70,58,74,66
p9775,CH,CHE,34,68,70,58,74,66
p9776,CH,CHE,34,68,70,58,74,66
p9777,CH,CHE,34,68,70,58,74,66
p9778,CH,CHE,34,68,70,58,74,66
p9779,CH,CHE,34,68,70,58,74,66
p9780,CH,CHE,34,68,70,58,74,66
p9781,CH,CHE,34,68,70,58,74,66
p9782,CH,CHE,34,68,70,58,74,66
p9783,CH,CHE,34,68,70,58,74,66
p9784,CH,CHE,34,68,70,58,74,66
p9785,CH,CHE,34,68,70,58,74,66
p9786,CH,CHE,34,68,70,58,74,66
p9787,CH,CHE,34,68,70,58,74,66
p9788,CH,CHE,34,68,70,58,74,66
p9789,CH,CHE,34,68,70,58,74,66
p9790,CH,CHE,34,68,70,58,74,66
p9791,CH,CHE,34,68,70,58,74,66
p9792,CH,CHE,34,68,70,58,74,66
p9793,CH,CHE,34,68,70,58,74,66
p9794,CH,CHE,34,68,70,58,74,66
p9795,CH,CHE,34,68,70,58,74,66
p9796,CH,CHE,34,68,70,58,74,66
p9797,CH,CHE,34,68,70,58,74,66
p9798,CH,CHE,34,68,70,58,74,66
p9799,CH,CHE,34,68,70,58,74,66
p9800,CH,CHE,34,68,70,58,74,66
p9801,CH,CHE,34,68,70,58,74,66
p9802,CH,CHE,34,68,70,58,74,66
p9803,CH,CHE,34,68,70,58,74,66
p9804,CH,CHE,34,68,70,58,74,66
p9805,CH,CHE,34,68,70,58,74,66
p9806,CH,CHE,34,68,70,58,74,66
p9807,CH,CHE,34,68,70,58,74,66
p9808,CH,CHE,34,68,70,58,74,66
p9809,CH,CHE,34,68,70,58,74,66
p9810,CH,CHE,34,68,70,58,74,66
p9811,CH,CHE,34,68,70,58,74,66
p9812,CH,CHE,34,68,70,58,74,66
p9813,CH,CHE,34,68,70,58,74,66
p9814,CH,CHE,34,68,70,58,74,66
p9815,CH,CHE,34,68,70,58,74,66
p9816,CH,CHE,34,68,70,58,74,66
p9817,CH,CHE,34,68,70,58,74,66
p9818,CH,CHE,34,68,70,58,74,66
p9819,CH,CHE,34,68,70,58,74,66
p9820,CH,CHE,34,68,70,58,74,66
p9821,CH,CHE,34,68,70,58,74,66
p9822,CH,CHE,34,68,70,58,74,66
p9823,CH,CHE,34,68,70,58,74,66
p9824,CH,CHE,34,68,70,58,74,66
p9825,CH,CHE,34,68,70,58,74,66
p9826,CH,CHE,34,68,70,58,74,66
p9827,CH,CHE,34,68,70,58,74,66
p9828,CH,CHE,34,68,70,58,74,66
p9829,CH,CHE,34,68,70,58,74,66
p9830,CH,CHE,34,68,70,58,74,66
p9831,CH,CHE,34,68,70,58,74,66
p9832,CH,CHE,34,68,70,58,74,66
p9833,CH,CHE,34,68,70,58,74,66
p9834,CH,CHE,34,68,70,58,74,66
p9835,CH,CHE,34,68,70,58,74,66
p9836,CH,CHE,34,68,70,58,74,66
p9837,CH,CHE,34,68,70,58,74,66
p9838,CH,CHE,34,68,70,58,74,66
p9839,CH,CHE,34,68,70,58,74,66
p9840,CH,CHE,34,68,70,58,74,66
p9841,CH,CHE,34,68,70,58,74,66
p9842,CH,CHE,34,68,70,58,74,66
p9843,CH,CHE,34,68,70,58,74,66
p9844,CH,CHE,34,68,70,58,74,66
p9845,CH,CHE,34,68,70,58,74,66
p9846,CH,CHE,34,68,70,58,74,66
p9847,CH,CHE,34,68,70,58,74,66
p9848,CH,CHE,34,68,70,58,74,66
p9849,CH,CHE,34,68,70,58,74,66
p9850,CH,CHE,34,68,70,58,74,66
p9851,CH,CHE,34,68,70,58,74,66
p9852,CH,CHE,34,68,70,58,74,66
p9853,CH,CHE,34,68,70,58,74,66
p9854,CH,CHE,34,68,70,58,74,66
p9855,CH,CHE,34,68,70,58,74,66
p9856,CH,CHE,34,68,70,58,74,66
p9857,CH,CHE,34,68,70,58,74,66
p9858,CH,CHE,34,68,70,58,74,66
p9859,CH,CHE,34,68,70,58,74,66
p9860,CH,CHE,34,68,70,58,74,66
p9861,CH,CHE,34,68,70,58,74,66
p9862,CH,CHE,34,68,70,58,74,66
p9863,CH,CHE,34,68,70,58,74,66
p9864,CH,CHE,34,68,70,58,74,66
p9865,CH,CHE,34,68,70,58,74,66
p9866,CH,CHE,34,68,70,58,74,66
p9867,CH,CHE,34,68,70,58,74,66
p9868,CH,CHE,34,68,70,58,74,66
p9869,CH,CHE,34,68,70,58,74,66
p9870,CH,CHE,34,68,70,58,74,66
p9871,CH,CHE,34,68,70,58,74,66
p9872,CH,CHE,34,68,70,58,74,66
